id;day_date;full_date;day_number;day_name;day_name_short;is_week_day;month_number;month_name;month_name_short;trimester_number;trimester_name;semester_number;semester_name;year
20181201;01/12/2018;sábado, 1 de dezembro de 2018;1;sábado;sab;não;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181202;02/12/2018;domingo, 2 de dezembro de 2018;2;domingo;dom;não;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181203;03/12/2018;segunda-feira, 3 de dezembro de 2018;3;segunda-feira;seg;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181204;04/12/2018;terça-feira, 4 de dezembro de 2018;4;terça-feira;ter;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181205;05/12/2018;quarta-feira, 5 de dezembro de 2018;5;quarta-feira;qua;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181206;06/12/2018;quinta-feira, 6 de dezembro de 2018;6;quinta-feira;qui;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181207;07/12/2018;sexta-feira, 7 de dezembro de 2018;7;sexta-feira;sex;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181208;08/12/2018;sábado, 8 de dezembro de 2018;8;sábado;sab;não;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181209;09/12/2018;domingo, 9 de dezembro de 2018;9;domingo;dom;não;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181210;10/12/2018;segunda-feira, 10 de dezembro de 2018;10;segunda-feira;seg;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181211;11/12/2018;terça-feira, 11 de dezembro de 2018;11;terça-feira;ter;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181212;12/12/2018;quarta-feira, 12 de dezembro de 2018;12;quarta-feira;qua;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181213;13/12/2018;quinta-feira, 13 de dezembro de 2018;13;quinta-feira;qui;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181214;14/12/2018;sexta-feira, 14 de dezembro de 2018;14;sexta-feira;sex;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181215;15/12/2018;sábado, 15 de dezembro de 2018;15;sábado;sab;não;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181216;16/12/2018;domingo, 16 de dezembro de 2018;16;domingo;dom;não;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181217;17/12/2018;segunda-feira, 17 de dezembro de 2018;17;segunda-feira;seg;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181218;18/12/2018;terça-feira, 18 de dezembro de 2018;18;terça-feira;ter;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181219;19/12/2018;quarta-feira, 19 de dezembro de 2018;19;quarta-feira;qua;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181220;20/12/2018;quinta-feira, 20 de dezembro de 2018;20;quinta-feira;qui;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181221;21/12/2018;sexta-feira, 21 de dezembro de 2018;21;sexta-feira;sex;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181222;22/12/2018;sábado, 22 de dezembro de 2018;22;sábado;sab;não;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181223;23/12/2018;domingo, 23 de dezembro de 2018;23;domingo;dom;não;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181224;24/12/2018;segunda-feira, 24 de dezembro de 2018;24;segunda-feira;seg;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181225;25/12/2018;terça-feira, 25 de dezembro de 2018;25;terça-feira;ter;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181226;26/12/2018;quarta-feira, 26 de dezembro de 2018;26;quarta-feira;qua;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181227;27/12/2018;quinta-feira, 27 de dezembro de 2018;27;quinta-feira;qui;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181228;28/12/2018;sexta-feira, 28 de dezembro de 2018;28;sexta-feira;sex;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181229;29/12/2018;sábado, 29 de dezembro de 2018;29;sábado;sab;não;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181230;30/12/2018;domingo, 30 de dezembro de 2018;30;domingo;dom;não;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20181231;31/12/2018;segunda-feira, 31 de dezembro de 2018;31;segunda-feira;seg;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;2018
20190101;01/01/2019;terça-feira, 1 de janeiro de 2019;1;terça-feira;ter;sim;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190102;02/01/2019;quarta-feira, 2 de janeiro de 2019;2;quarta-feira;qua;sim;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190103;03/01/2019;quinta-feira, 3 de janeiro de 2019;3;quinta-feira;qui;sim;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190104;04/01/2019;sexta-feira, 4 de janeiro de 2019;4;sexta-feira;sex;sim;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190105;05/01/2019;sábado, 5 de janeiro de 2019;5;sábado;sab;não;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190106;06/01/2019;domingo, 6 de janeiro de 2019;6;domingo;dom;não;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190107;07/01/2019;segunda-feira, 7 de janeiro de 2019;7;segunda-feira;seg;sim;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190108;08/01/2019;terça-feira, 8 de janeiro de 2019;8;terça-feira;ter;sim;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190109;09/01/2019;quarta-feira, 9 de janeiro de 2019;9;quarta-feira;qua;sim;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190110;10/01/2019;quinta-feira, 10 de janeiro de 2019;10;quinta-feira;qui;sim;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190111;11/01/2019;sexta-feira, 11 de janeiro de 2019;11;sexta-feira;sex;sim;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190112;12/01/2019;sábado, 12 de janeiro de 2019;12;sábado;sab;não;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190113;13/01/2019;domingo, 13 de janeiro de 2019;13;domingo;dom;não;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190114;14/01/2019;segunda-feira, 14 de janeiro de 2019;14;segunda-feira;seg;sim;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190115;15/01/2019;terça-feira, 15 de janeiro de 2019;15;terça-feira;ter;sim;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190116;16/01/2019;quarta-feira, 16 de janeiro de 2019;16;quarta-feira;qua;sim;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190117;17/01/2019;quinta-feira, 17 de janeiro de 2019;17;quinta-feira;qui;sim;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190118;18/01/2019;sexta-feira, 18 de janeiro de 2019;18;sexta-feira;sex;sim;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190119;19/01/2019;sábado, 19 de janeiro de 2019;19;sábado;sab;não;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190120;20/01/2019;domingo, 20 de janeiro de 2019;20;domingo;dom;não;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190121;21/01/2019;segunda-feira, 21 de janeiro de 2019;21;segunda-feira;seg;sim;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190122;22/01/2019;terça-feira, 22 de janeiro de 2019;22;terça-feira;ter;sim;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190123;23/01/2019;quarta-feira, 23 de janeiro de 2019;23;quarta-feira;qua;sim;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190124;24/01/2019;quinta-feira, 24 de janeiro de 2019;24;quinta-feira;qui;sim;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190125;25/01/2019;sexta-feira, 25 de janeiro de 2019;25;sexta-feira;sex;sim;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190126;26/01/2019;sábado, 26 de janeiro de 2019;26;sábado;sab;não;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190127;27/01/2019;domingo, 27 de janeiro de 2019;27;domingo;dom;não;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190128;28/01/2019;segunda-feira, 28 de janeiro de 2019;28;segunda-feira;seg;sim;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190129;29/01/2019;terça-feira, 29 de janeiro de 2019;29;terça-feira;ter;sim;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190130;30/01/2019;quarta-feira, 30 de janeiro de 2019;30;quarta-feira;qua;sim;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190131;31/01/2019;quinta-feira, 31 de janeiro de 2019;31;quinta-feira;qui;sim;1;janeiro;jan;1;1º Trimestre;1;1º Semestre;2019
20190201;01/02/2019;sexta-feira, 1 de fevereiro de 2019;1;sexta-feira;sex;sim;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190202;02/02/2019;sábado, 2 de fevereiro de 2019;2;sábado;sab;não;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190203;03/02/2019;domingo, 3 de fevereiro de 2019;3;domingo;dom;não;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190204;04/02/2019;segunda-feira, 4 de fevereiro de 2019;4;segunda-feira;seg;sim;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190205;05/02/2019;terça-feira, 5 de fevereiro de 2019;5;terça-feira;ter;sim;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190206;06/02/2019;quarta-feira, 6 de fevereiro de 2019;6;quarta-feira;qua;sim;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190207;07/02/2019;quinta-feira, 7 de fevereiro de 2019;7;quinta-feira;qui;sim;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190208;08/02/2019;sexta-feira, 8 de fevereiro de 2019;8;sexta-feira;sex;sim;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190209;09/02/2019;sábado, 9 de fevereiro de 2019;9;sábado;sab;não;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190210;10/02/2019;domingo, 10 de fevereiro de 2019;10;domingo;dom;não;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190211;11/02/2019;segunda-feira, 11 de fevereiro de 2019;11;segunda-feira;seg;sim;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190212;12/02/2019;terça-feira, 12 de fevereiro de 2019;12;terça-feira;ter;sim;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190213;13/02/2019;quarta-feira, 13 de fevereiro de 2019;13;quarta-feira;qua;sim;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190214;14/02/2019;quinta-feira, 14 de fevereiro de 2019;14;quinta-feira;qui;sim;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190215;15/02/2019;sexta-feira, 15 de fevereiro de 2019;15;sexta-feira;sex;sim;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190216;16/02/2019;sábado, 16 de fevereiro de 2019;16;sábado;sab;não;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190217;17/02/2019;domingo, 17 de fevereiro de 2019;17;domingo;dom;não;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190218;18/02/2019;segunda-feira, 18 de fevereiro de 2019;18;segunda-feira;seg;sim;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190219;19/02/2019;terça-feira, 19 de fevereiro de 2019;19;terça-feira;ter;sim;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190220;20/02/2019;quarta-feira, 20 de fevereiro de 2019;20;quarta-feira;qua;sim;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190221;21/02/2019;quinta-feira, 21 de fevereiro de 2019;21;quinta-feira;qui;sim;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190222;22/02/2019;sexta-feira, 22 de fevereiro de 2019;22;sexta-feira;sex;sim;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190223;23/02/2019;sábado, 23 de fevereiro de 2019;23;sábado;sab;não;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190224;24/02/2019;domingo, 24 de fevereiro de 2019;24;domingo;dom;não;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190225;25/02/2019;segunda-feira, 25 de fevereiro de 2019;25;segunda-feira;seg;sim;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190226;26/02/2019;terça-feira, 26 de fevereiro de 2019;26;terça-feira;ter;sim;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190227;27/02/2019;quarta-feira, 27 de fevereiro de 2019;27;quarta-feira;qua;sim;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190228;28/02/2019;quinta-feira, 28 de fevereiro de 2019;28;quinta-feira;qui;sim;2;fevereiro;fev;1;1º Trimestre;1;1º Semestre;2019
20190301;01/03/2019;sexta-feira, 1 de março de 2019;1;sexta-feira;sex;sim;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190302;02/03/2019;sábado, 2 de março de 2019;2;sábado;sab;não;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190303;03/03/2019;domingo, 3 de março de 2019;3;domingo;dom;não;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190304;04/03/2019;segunda-feira, 4 de março de 2019;4;segunda-feira;seg;sim;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190305;05/03/2019;terça-feira, 5 de março de 2019;5;terça-feira;ter;sim;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190306;06/03/2019;quarta-feira, 6 de março de 2019;6;quarta-feira;qua;sim;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190307;07/03/2019;quinta-feira, 7 de março de 2019;7;quinta-feira;qui;sim;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190308;08/03/2019;sexta-feira, 8 de março de 2019;8;sexta-feira;sex;sim;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190309;09/03/2019;sábado, 9 de março de 2019;9;sábado;sab;não;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190310;10/03/2019;domingo, 10 de março de 2019;10;domingo;dom;não;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190311;11/03/2019;segunda-feira, 11 de março de 2019;11;segunda-feira;seg;sim;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190312;12/03/2019;terça-feira, 12 de março de 2019;12;terça-feira;ter;sim;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190313;13/03/2019;quarta-feira, 13 de março de 2019;13;quarta-feira;qua;sim;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190314;14/03/2019;quinta-feira, 14 de março de 2019;14;quinta-feira;qui;sim;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190315;15/03/2019;sexta-feira, 15 de março de 2019;15;sexta-feira;sex;sim;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190316;16/03/2019;sábado, 16 de março de 2019;16;sábado;sab;não;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190317;17/03/2019;domingo, 17 de março de 2019;17;domingo;dom;não;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190318;18/03/2019;segunda-feira, 18 de março de 2019;18;segunda-feira;seg;sim;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190319;19/03/2019;terça-feira, 19 de março de 2019;19;terça-feira;ter;sim;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190320;20/03/2019;quarta-feira, 20 de março de 2019;20;quarta-feira;qua;sim;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190321;21/03/2019;quinta-feira, 21 de março de 2019;21;quinta-feira;qui;sim;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190322;22/03/2019;sexta-feira, 22 de março de 2019;22;sexta-feira;sex;sim;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190323;23/03/2019;sábado, 23 de março de 2019;23;sábado;sab;não;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190324;24/03/2019;domingo, 24 de março de 2019;24;domingo;dom;não;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190325;25/03/2019;segunda-feira, 25 de março de 2019;25;segunda-feira;seg;sim;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190326;26/03/2019;terça-feira, 26 de março de 2019;26;terça-feira;ter;sim;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190327;27/03/2019;quarta-feira, 27 de março de 2019;27;quarta-feira;qua;sim;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190328;28/03/2019;quinta-feira, 28 de março de 2019;28;quinta-feira;qui;sim;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190329;29/03/2019;sexta-feira, 29 de março de 2019;29;sexta-feira;sex;sim;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190330;30/03/2019;sábado, 30 de março de 2019;30;sábado;sab;não;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190331;31/03/2019;domingo, 31 de março de 2019;31;domingo;dom;não;3;março;mar;1;1º Trimestre;1;1º Semestre;2019
20190401;01/04/2019;segunda-feira, 1 de abril de 2019;1;segunda-feira;seg;sim;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190402;02/04/2019;terça-feira, 2 de abril de 2019;2;terça-feira;ter;sim;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190403;03/04/2019;quarta-feira, 3 de abril de 2019;3;quarta-feira;qua;sim;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190404;04/04/2019;quinta-feira, 4 de abril de 2019;4;quinta-feira;qui;sim;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190405;05/04/2019;sexta-feira, 5 de abril de 2019;5;sexta-feira;sex;sim;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190406;06/04/2019;sábado, 6 de abril de 2019;6;sábado;sab;não;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190407;07/04/2019;domingo, 7 de abril de 2019;7;domingo;dom;não;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190408;08/04/2019;segunda-feira, 8 de abril de 2019;8;segunda-feira;seg;sim;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190409;09/04/2019;terça-feira, 9 de abril de 2019;9;terça-feira;ter;sim;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190410;10/04/2019;quarta-feira, 10 de abril de 2019;10;quarta-feira;qua;sim;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190411;11/04/2019;quinta-feira, 11 de abril de 2019;11;quinta-feira;qui;sim;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190412;12/04/2019;sexta-feira, 12 de abril de 2019;12;sexta-feira;sex;sim;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190413;13/04/2019;sábado, 13 de abril de 2019;13;sábado;sab;não;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190414;14/04/2019;domingo, 14 de abril de 2019;14;domingo;dom;não;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190415;15/04/2019;segunda-feira, 15 de abril de 2019;15;segunda-feira;seg;sim;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190416;16/04/2019;terça-feira, 16 de abril de 2019;16;terça-feira;ter;sim;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190417;17/04/2019;quarta-feira, 17 de abril de 2019;17;quarta-feira;qua;sim;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190418;18/04/2019;quinta-feira, 18 de abril de 2019;18;quinta-feira;qui;sim;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190419;19/04/2019;sexta-feira, 19 de abril de 2019;19;sexta-feira;sex;sim;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190420;20/04/2019;sábado, 20 de abril de 2019;20;sábado;sab;não;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190421;21/04/2019;domingo, 21 de abril de 2019;21;domingo;dom;não;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190422;22/04/2019;segunda-feira, 22 de abril de 2019;22;segunda-feira;seg;sim;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190423;23/04/2019;terça-feira, 23 de abril de 2019;23;terça-feira;ter;sim;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190424;24/04/2019;quarta-feira, 24 de abril de 2019;24;quarta-feira;qua;sim;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190425;25/04/2019;quinta-feira, 25 de abril de 2019;25;quinta-feira;qui;sim;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190426;26/04/2019;sexta-feira, 26 de abril de 2019;26;sexta-feira;sex;sim;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190427;27/04/2019;sábado, 27 de abril de 2019;27;sábado;sab;não;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190428;28/04/2019;domingo, 28 de abril de 2019;28;domingo;dom;não;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190429;29/04/2019;segunda-feira, 29 de abril de 2019;29;segunda-feira;seg;sim;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190430;30/04/2019;terça-feira, 30 de abril de 2019;30;terça-feira;ter;sim;4;abril;abr;2;2º Trimestre;1;1º Semestre;2019
20190501;01/05/2019;quarta-feira, 1 de maio de 2019;1;quarta-feira;qua;sim;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190502;02/05/2019;quinta-feira, 2 de maio de 2019;2;quinta-feira;qui;sim;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190503;03/05/2019;sexta-feira, 3 de maio de 2019;3;sexta-feira;sex;sim;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190504;04/05/2019;sábado, 4 de maio de 2019;4;sábado;sab;não;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190505;05/05/2019;domingo, 5 de maio de 2019;5;domingo;dom;não;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190506;06/05/2019;segunda-feira, 6 de maio de 2019;6;segunda-feira;seg;sim;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190507;07/05/2019;terça-feira, 7 de maio de 2019;7;terça-feira;ter;sim;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190508;08/05/2019;quarta-feira, 8 de maio de 2019;8;quarta-feira;qua;sim;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190509;09/05/2019;quinta-feira, 9 de maio de 2019;9;quinta-feira;qui;sim;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190510;10/05/2019;sexta-feira, 10 de maio de 2019;10;sexta-feira;sex;sim;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190511;11/05/2019;sábado, 11 de maio de 2019;11;sábado;sab;não;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190512;12/05/2019;domingo, 12 de maio de 2019;12;domingo;dom;não;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190513;13/05/2019;segunda-feira, 13 de maio de 2019;13;segunda-feira;seg;sim;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190514;14/05/2019;terça-feira, 14 de maio de 2019;14;terça-feira;ter;sim;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190515;15/05/2019;quarta-feira, 15 de maio de 2019;15;quarta-feira;qua;sim;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190516;16/05/2019;quinta-feira, 16 de maio de 2019;16;quinta-feira;qui;sim;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190517;17/05/2019;sexta-feira, 17 de maio de 2019;17;sexta-feira;sex;sim;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190518;18/05/2019;sábado, 18 de maio de 2019;18;sábado;sab;não;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190519;19/05/2019;domingo, 19 de maio de 2019;19;domingo;dom;não;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190520;20/05/2019;segunda-feira, 20 de maio de 2019;20;segunda-feira;seg;sim;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190521;21/05/2019;terça-feira, 21 de maio de 2019;21;terça-feira;ter;sim;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190522;22/05/2019;quarta-feira, 22 de maio de 2019;22;quarta-feira;qua;sim;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190523;23/05/2019;quinta-feira, 23 de maio de 2019;23;quinta-feira;qui;sim;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190524;24/05/2019;sexta-feira, 24 de maio de 2019;24;sexta-feira;sex;sim;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190525;25/05/2019;sábado, 25 de maio de 2019;25;sábado;sab;não;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190526;26/05/2019;domingo, 26 de maio de 2019;26;domingo;dom;não;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190527;27/05/2019;segunda-feira, 27 de maio de 2019;27;segunda-feira;seg;sim;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190528;28/05/2019;terça-feira, 28 de maio de 2019;28;terça-feira;ter;sim;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190529;29/05/2019;quarta-feira, 29 de maio de 2019;29;quarta-feira;qua;sim;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190530;30/05/2019;quinta-feira, 30 de maio de 2019;30;quinta-feira;qui;sim;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190531;31/05/2019;sexta-feira, 31 de maio de 2019;31;sexta-feira;sex;sim;5;maio;mai;2;2º Trimestre;1;1º Semestre;2019
20190601;01/06/2019;sábado, 1 de junho de 2019;1;sábado;sab;não;6;junho;jun;2;2º Trimestre;1;1º Semestre;2019
20190602;02/06/2019;domingo, 2 de junho de 2019;2;domingo;dom;não;6;junho;jun;2;2º Trimestre;1;1º Semestre;2019
20190603;03/06/2019;segunda-feira, 3 de junho de 2019;3;segunda-feira;seg;sim;6;junho;jun;2;2º Trimestre;1;1º Semestre;2019
20190604;04/06/2019;terça-feira, 4 de junho de 2019;4;terça-feira;ter;sim;6;junho;jun;2;2º Trimestre;1;1º Semestre;2019
20190605;05/06/2019;quarta-feira, 5 de junho de 2019;5;quarta-feira;qua;sim;6;junho;jun;2;2º Trimestre;1;1º Semestre;2019
20190606;06/06/2019;quinta-feira, 6 de junho de 2019;6;quinta-feira;qui;sim;6;junho;jun;2;2º Trimestre;1;1º Semestre;2019
20190607;07/06/2019;sexta-feira, 7 de junho de 2019;7;sexta-feira;sex;sim;6;junho;jun;2;2º Trimestre;1;1º Semestre;2019
